dataset,packet_index,frame_index,event_index,payload_symbol_index,frame_symbol_index,source_start_sample,corrected_start_sample,gt_bin,clean_csv_margin_db,clean_recomputed_margin_db,waveform_source,gt_provenance
0_0_0_10_14_8,0,0,0,0,8,728281,728283,803,21.177893576348957,20.299509455762625,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,25,33,8654816,8654818,720,19.47739173600271,18.533822570981886,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,26,34,8658912,8658914,314,19.43279600690517,21.589566408174477,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,27,35,8663008,8663010,602,19.80538891933614,18.47749950851561,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,28,36,8667104,8667106,7,13.766002924318935,12.63233085286714,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,29,37,8671200,8671202,610,18.314115234740996,17.87403877703236,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,0,8,10052780,10052782,803,29.692742455923874,26.722845424241214,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,1,9,10056876,10056878,826,30.179127794683072,27.261804223893993,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,2,10,10060972,10060974,871,26.447248420692866,25.229492386102862,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,3,11,10065068,10065070,718,26.806763359050734,25.336502799831987,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,4,12,10069164,10069166,107,22.49891684173759,22.08579905411623,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,5,13,10073260,10073262,468,23.795773687263917,20.895643766027998,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,6,14,10077356,10077358,89,23.150460116658582,21.552689780504494,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,7,15,10081452,10081454,713,23.41362278369094,23.939430119886914,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,8,16,10085548,10085550,865,19.924132866654197,19.409963945552303,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,9,17,10089644,10089646,492,20.778853380753503,19.438256711458447,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,10,18,10093740,10093742,765,21.27354051944263,21.752728240585846,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,11,19,10097836,10097838,1023,19.022908906729906,17.045530470446142,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,12,20,10101932,10101934,597,21.614142465481315,20.433968969131364,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,13,21,10106028,10106030,562,20.01612067429579,18.196215043700263,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,14,22,10110124,10110126,478,19.194670474184065,17.77069282795897,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,15,23,10114220,10114222,267,18.586880008085885,18.98418055980092,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,16,24,10118316,10118318,917,15.86753092521799,14.657750563768474,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,17,25,10122412,10122414,656,20.832506208623222,20.164493810626198,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,18,26,10126508,10126510,889,15.169502915658251,13.928123423318175,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,19,27,10130604,10130606,510,18.03187660242863,16.823451274039453,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,20,28,10134700,10134702,860,13.525372133832828,12.737576182321828,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,21,29,10138797,10138799,553,13.773387824848353,12.748490108935409,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,22,30,10142893,10142895,629,14.569108318841392,13.929193530206023,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,23,31,10146989,10146991,759,15.965414084649897,15.679636851161787,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,24,32,10151085,10151087,874,21.55620000570486,20.45197614844472,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,25,33,10155181,10155183,720,16.035398527166173,15.060670401386684,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,26,34,10159277,10159279,314,15.757712330419984,14.663372802330931,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,27,35,10163373,10163375,602,14.975064192094456,13.450804388679678,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,28,36,10167469,10167471,7,28.386644633738083,25.07322671774019,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,6,4,6,29,37,10171565,10171567,610,15.175234727714166,13.809763863896018,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,0,8,13053509,13053511,803,18.305266628469063,17.97704786753494,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,1,9,13057605,13057607,711,17.588016723022672,17.780632564160115,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,2,10,13061701,13061703,922,16.6630759417862,15.749420909376228,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,3,11,13065797,13065799,691,19.269089190110062,18.975011715229158,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,4,12,13069894,13069896,86,20.443529270159146,18.9695409521717,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,5,13,13073990,13073992,468,15.839776459620897,14.803610577171114,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,6,14,13078086,13078088,89,21.603511938849547,19.37100128113723,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,7,15,13082182,13082184,713,17.061202442570636,16.85107733247483,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,8,16,13086278,13086280,865,19.76658097216392,20.40584798257172,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,9,17,13090374,13090376,492,16.714791322536996,14.963783708583914,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,10,18,13094470,13094472,765,19.88858918132236,18.817977369292915,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,11,19,13098566,13098568,1023,22.205342893597614,24.337215939304606,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,12,20,13102662,13102664,597,18.22783946441476,16.31825863875155,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,13,21,13106758,13106760,562,17.195880469242468,15.671041528653507,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,14,22,13110854,13110856,478,18.176107055617518,16.191920325385638,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,15,23,13114950,13114952,267,20.693218819623826,18.800746700141644,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,16,24,13119046,13119048,917,27.03567599714361,24.215903068250803,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,17,25,13123142,13123144,656,19.529875669910457,18.46231723080689,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,18,26,13127238,13127240,889,23.614781629441644,22.577504403004646,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,19,27,13131334,13131336,510,17.86121242726745,16.67990559200796,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,20,28,13135430,13135432,860,22.51610456271592,20.615353395424375,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,21,29,13139526,13139528,553,19.688486204543217,17.251314946721973,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,22,30,13143622,13143624,629,19.39228171822628,18.0689142732149,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,23,31,13147718,13147720,759,21.335639723474568,19.341752702422042,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,24,32,13151814,13151816,874,22.86479444277489,19.961115530161983,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,25,33,13155910,13155912,720,18.591255387023665,16.870794784775367,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,26,34,13160006,13160008,314,22.18843398573529,19.343270837460068,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,27,35,13164102,13164104,602,20.947009584584862,18.7436197097113,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,28,36,13168198,13168200,7,19.887339295036075,17.864578575631235,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,8,5,8,29,37,13172294,13172296,610,21.452089399588203,19.20579384899918,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,0,8,14553874,14553876,222,20.58439762942094,22.350722609023414,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,1,9,14557970,14557972,826,21.46384582534589,22.77079603997378,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,2,10,14562066,14562068,922,26.088742563435375,25.67402038086952,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,3,11,14566162,14566164,691,20.49358220647512,18.616147451375806,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,4,12,14570258,14570260,86,28.16366587739224,27.59382591421464,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,5,13,14574354,14574356,468,20.994637850697554,19.448151627575267,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,6,14,14578450,14578452,89,27.77401378450721,26.96548699036239,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,7,15,14582546,14582548,713,21.29054204726138,19.076706313743504,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,8,16,14586642,14586644,865,26.30187484965766,22.905398091606628,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,9,17,14590738,14590740,492,21.119357055507958,19.045385298221355,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,10,18,14594834,14594836,765,26.449227809492474,21.88302092852681,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,11,19,14598930,14598932,1023,25.75803094484556,22.937211639805035,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,12,20,14603026,14603028,597,22.611785876495027,21.76938295523788,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,13,21,14607122,14607124,562,24.640174930613025,22.57147099336063,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,14,22,14611218,14611220,478,23.77446522425997,21.850239702761264,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,15,23,14615314,14615316,267,22.950739308316443,22.69471057301231,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,16,24,14619410,14619412,917,22.484076518085317,19.909310147801136,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,17,25,14623506,14623508,656,27.396801985240906,24.37954594756811,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,18,26,14627602,14627604,889,20.41523453290398,18.358071198784792,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,19,27,14631698,14631700,510,19.880654727404583,18.118942791375904,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,20,28,14635794,14635796,860,20.160771950236235,17.106347397102773,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,21,29,14639890,14639892,553,20.17577752718383,18.396459137768918,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,22,30,14643986,14643988,629,20.975143688665142,20.500980628970076,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,23,31,14648082,14648084,759,20.339607508057508,18.485598961516217,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,24,32,14652178,14652180,874,16.785444162271443,15.498145676963944,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,25,33,14656274,14656276,720,19.27646191986501,17.323481917961953,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,26,34,14660370,14660372,314,20.156511594054983,20.367236348920738,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,27,35,14664466,14664468,602,18.319808789420534,17.20885249987837,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,28,36,14668562,14668564,7,13.089245579295174,12.16238633211523,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,9,6,9,29,37,14672658,14672660,610,18.65600636128586,17.636771789710632,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,0,8,16054239,16054241,803,27.320979405227547,24.46035483301969,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,1,9,16058335,16058337,826,24.189153444994105,22.34315745828852,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,2,10,16062431,16062433,922,23.50900673045597,21.499897679948702,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,3,11,16066527,16066529,691,24.929483662575006,22.00376365850321,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,4,12,16070623,16070625,107,22.215427726684148,21.12560557061095,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,5,13,16074719,16074721,468,20.431507203587245,20.215326895125187,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,6,14,16078815,16078817,89,21.024024874572262,19.151715851438084,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,7,15,16082911,16082913,713,24.962436673624573,22.951188842892073,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,8,16,16087007,16087009,865,19.427385004174933,17.189352038985536,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,9,17,16091103,16091105,492,22.655091539251355,19.44014977678687,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,10,18,16095199,16095201,765,19.645955823332518,18.787089634279678,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,11,19,16099295,16099297,1023,16.688924923708463,15.70081904702873,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,12,20,16103391,16103393,597,20.514289501412115,19.082833706236432,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,13,21,16107487,16107489,562,18.986573168799598,17.61025664506721,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,14,22,16111583,16111585,478,18.96351262466451,17.2914583403163,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,15,23,16115679,16115681,267,19.072184014467666,18.900756315366948,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,16,24,16119775,16119777,917,15.403354887513352,14.826540834809247,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,17,25,16123872,16123874,656,15.213754797830465,13.983772941597474,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,18,26,16127968,16127970,889,19.904473885203927,19.647211892126226,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,19,27,16132064,16132066,510,13.201877175708496,12.415409774967909,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,20,28,16136160,16136162,860,20.370478259197775,20.035858572543248,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,21,29,16140256,16140258,553,15.09093720593116,13.24873184778012,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,22,30,16144352,16144354,629,16.425588729763202,14.64083003318751,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,23,31,16148448,16148450,759,17.616586724950885,16.486478481248973,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,24,32,16152544,16152546,874,20.97019667208263,20.179978855398314,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,25,33,16156640,16156642,720,16.448155350099075,15.343668228078997,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,26,34,16160736,16160738,314,16.849298471185996,15.849668037815846,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,27,35,16164832,16164834,602,16.420087172217844,14.809309970440324,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,28,36,16168928,16168930,7,27.944947952977508,23.737121330954245,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,10,7,10,29,37,16173024,16173026,610,16.570846400564662,15.590012791098092,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,0,8,17554608,17554610,222,25.36243928876242,23.665964317089085,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,1,9,17558704,17558706,711,23.43875299180373,21.692751039684737,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,2,10,17562800,17562802,871,25.23388670937325,23.002091657449814,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,3,11,17566896,17566898,691,21.131402344276026,19.33779143861974,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,4,12,17570992,17570994,86,27.082093396596463,23.48196861286042,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,5,13,17575088,17575090,468,23.87938597624538,20.31198135646146,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,6,14,17579184,17579186,89,25.66903695581439,21.829249183229077,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
