snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,savaux_phase_bin,savaux_phase_correct,savaux_phase_gt_rank,savaux_phase_gt_margin_db,savaux_phase_alias_bin,savaux_phase_candidate_bins,savaux_phase_phase_jump_scores,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores
-28,-28.0,28.0,42,0,29,37,742313,553,553,1,1,5.36388108144468,101,0,473,-10.915334840559458,300,0,479,-10.313205225589297,300,0,64,-4.073797235670053,553,1,1,5.36388108144468,41,41|297|553|809,0.319419027|0.985530022|1.95679928|0.922855715,613,0,473,-10.915334840559458,101,101|357|613|869,0.291379512|0.0436693798|0.756232546|0.418059773,179,0,479,-10.313205225589297,179,179|435|691|947,1.50618626|1.40078289|1.98428161|0.968502855,357,0,64,-4.073797235670053,101,101|357|613|869,0.209706831|1.52414356|1.37062408|1.22643631
-28,-28.0,28.0,42,0,30,38,746409,629,467,0,2,-0.16551037230230808,31,0,969,-20.25367928269386,1017,0,633,-10.44385611863876,467,0,137,-5.464419849874757,467,0,2,-0.16551037230230808,211,211|467|723|979,0.155359051|5.83721811|0.746918591|1.61570436,543,0,969,-20.25367928269386,31,31|287|543|799,0|1.06104324|1.33607821|0.138038275,420,0,633,-10.44385611863876,164,164|420|676|932,1.41482418|1.25634852|1.61800217|0.074555887,467,0,137,-5.464419849874757,211,211|467|723|979,0.972816065|3.84227615|2.51344229|1.43145336
-28,-28.0,28.0,42,0,31,39,750505,759,0,0,4,-0.6727164824347249,166,0,249,-5.459152838385349,784,0,64,-3.942546229577432,538,0,49,-4.406586922544146,0,0,4,-0.6727164824347249,0,0|256|512|768,0|0.136499328|0.0737556862|2.6381429,422,0,249,-5.459152838385349,166,166|422|678|934,0.0784535042|3.18107612|1.70649273|1.59627873,974,0,64,-3.942546229577432,206,206|462|718|974,0.622271767|0.59615052|0.783146664|0.846545934,538,0,49,-4.406586922544146,26,26|282|538|794,0.22043051|0.291638189|0.00648809487|2.27932705
-28,-28.0,28.0,42,0,32,40,754601,494,429,0,32,-2.4582493128983516,84,0,269,-7.502134948193866,367,0,4,-1.2854744656801242,112,0,47,-3.504822117590691,495,0,32,-2.4582493128983516,239,239|495|751|1007,1.95014949|1.41128801|0.36606606|0.340969966,84,0,269,-7.502134948193866,84,84|340|596|852,2.94857224|1.13817779|0.0157536953|0.436026009,367,0,4,-1.2854744656801242,111,111|367|623|879,1.21060021|1.04859029|0.174257255|0.404477713,112,0,47,-3.504822117590691,112,112|368|624|880,0.276999141|5.53859287|2.37264721|0.640499772
-28,-28.0,28.0,42,0,33,41,758697,303,753,0,12,-2.1494727244919405,139,0,585,-9.916151653627658,389,0,384,-8.009109859692266,959,0,94,-4.247806679979481,753,0,12,-2.1494727244919405,241,241|497|753|1009,0.0565100763|1.60487901|0.973553006|0.615802897,395,0,585,-9.916151653627658,139,139|395|651|907,0.0862121044|1.35523116|0.890932233|0.286735065,84,0,384,-8.009109859692266,84,84|340|596|852,0.321546101|0.82970344|1.37585443|1.55372364,423,0,94,-4.247806679979481,167,167|423|679|935,0.813057862|0.0399285156|0.0069923802|0.83285952
-28,-28.0,28.0,42,0,34,42,762793,1022,1022,1,1,3.055140655494331,60,0,257,-8.690478859403687,250,0,30,-3.028055983201001,250,0,2,-0.082879758696493,1022,1,1,3.055140655494331,254,254|510|766|1022,0.398945964|0.742102198|0.368952773|0.130061765,60,0,257,-8.690478859403687,60,60|316|572|828,1.53999836|0.515456135|0.0573691444|0.686140226,940,0,30,-3.028055983201001,172,172|428|684|940,1.25298812|1.36604156|0.848523897|0.938650437,1022,1,2,-0.082879758696493,254,254|510|766|1022,1.37541181|1.99208904|0.570046786|0.135753168
-28,-28.0,28.0,42,0,35,43,766889,720,761,0,31,-3.867930817238194,225,0,97,-3.0957448493327036,663,0,19,-1.8057681166641084,587,0,41,-3.939317664638733,761,0,31,-3.867930817238194,249,249|505|761|1017,2.20257079|0.118797701|0.520149983|3.02100042,737,0,97,-3.0957448493327036,225,225|481|737|993,0.60653047|0.954389155|3.05951012|1.56070183,384,0,19,-1.8057681166641084,128,128|384|640|896,0.0692667685|0.0974854843|1.05315047|1.21181872,384,0,41,-3.939317664638733,128,128|384|640|896,0.724637913|0.907746073|1.77485599|1.17528623
-28,-28.0,28.0,42,0,36,44,770985,314,826,0,5,-0.5800324601295511,153,0,441,-7.998104685555973,961,0,25,-3.1102507450883983,659,0,7,-0.9389155340325134,826,0,5,-0.5800324601295511,58,58|314|570|826,0.656895487|0.174572437|0.230728386|1.8057249,153,0,441,-7.998104685555973,153,153|409|665|921,1.22661107|0.715702206|0.740402713|0.137540503,801,0,25,-3.1102507450883983,33,33|289|545|801,0.648841008|3.29732427|1.20150433|1.33762033,58,0,7,-0.9389155340325134,58,58|314|570|826,0.0158354727|0.379155155|0.444729305|1.47697606
-28,-28.0,28.0,42,0,37,45,775081,602,602,1,1,2.1252689196215733,21,0,133,-4.603582697623482,751,0,104,-4.815788841876657,414,0,2,-0.0945589252670182,602,1,1,2.1252689196215733,90,90|346|602|858,0.218932567|0.00659338661|0.543000119|0.00170362742,533,0,133,-4.603582697623482,21,21|277|533|789,0|0.686237235|2.89343559|2.0959215,751,0,104,-4.815788841876657,239,239|495|751|1007,0.0159168822|0.899230021|0.521850555|0.842865721,456,0,2,-0.0945589252670182,200,200|456|712|968,0.926129472|2.95566629|0.901996727|1.49697253
-28,-28.0,28.0,42,0,38,46,779177,7,165,0,2,-1.286746667148604,114,0,145,-4.187871800581165,289,0,33,-2.7943918916728894,165,0,2,-1.4916838133464823,7,1,2,-1.286746667148604,7,7|263|519|775,1.40024965|3.27166249|3.62795421|0.598354003,626,0,145,-4.187871800581165,114,114|370|626|882,1.73287474|1.82086294|3.17935039|1.090967,445,0,33,-2.7943918916728894,189,189|445|701|957,1.09793536|2.55623543|0.644988512|0.00734608159,50,0,2,-1.4916838133464823,50,50|306|562|818,0.958376323|3.81965742|3.4374236|1.59343417
-28,-28.0,28.0,42,0,39,47,783273,414,798,0,2,-0.8765834929060112,193,0,113,-4.753684834333224,911,0,313,-7.091084991326752,576,0,3,-1.0737431917251357,832,0,2,-0.8765834929060112,64,64|320|576|832,0.975074529|0.886239278|4.80076219|2.07539002,449,0,113,-4.753684834333224,193,193|449|705|961,1.91188139|3.45367636|3.43396673|0.326330678,390,0,313,-7.091084991326752,134,134|390|646|902,1.10536813|1.01219968|1.69926805|1.55912537,576,0,3,-1.0737431917251357,64,64|320|576|832,1.19793315|0.285613297|0.336216684|0.742793659
-28,-28.0,28.0,42,0,40,48,787369,807,807,1,1,0.5842735064155908,243,0,369,-8.605087059287305,713,0,4,-1.3499076082420316,807,1,1,1.847471265271332,807,1,1,0.5842735064155908,39,39|295|551|807,0.153387872|0.335614198|0.75358345|0.688936058,755,0,369,-8.605087059287305,243,243|499|755|1011,0.344990538|0.608636485|0.741599377|0,473,0,4,-1.3499076082420316,217,217|473|729|985,1.59374679|1.67238886|0.39026346|2.05341603,794,0,1,1.847471265271332,26,26|282|538|794,1.01221016|0.373579691|1.62882637|0.637527317
-28,-28.0,28.0,42,0,41,49,791465,195,195,1,1,2.0236662423384826,199,0,729,-12.457582324730353,903,0,226,-6.313245095461101,649,0,3,-0.661688246885324,195,1,1,2.0236662423384826,195,195|451|707|963,1.2655706|1.30537982|0.373503204|1.19069695,967,0,729,-12.457582324730353,199,199|455|711|967,0.652409295|0.0733396766|1.40046163|2.45205423,154,0,226,-6.313245095461101,154,154|410|666|922,0.548367655|1.19892065|0.162814924|0.507198069,287,0,3,-0.661688246885324,31,31|287|543|799,0.0111601266|1.47035692|1.5856117|0.758672947
-28,-28.0,28.0,42,0,42,50,795561,826,826,1,1,0.7308598400667583,97,0,29,-3.407982464122306,68,0,66,-4.261683840709069,884,0,172,-7.303932619799511,826,1,1,0.7308598400667583,58,58|314|570|826,1.90227972|0.0604028487|1.08880084|0.238346554,353,0,29,-3.407982464122306,97,97|353|609|865,0.684278166|2.61445704|0.311751284|0.304573776,68,0,66,-4.261683840709069,68,68|324|580|836,0.0734087454|1.19812075|1.23679663|0.314458703,884,0,172,-7.303932619799511,116,116|372|628|884,1.72567687|0.94354722|2.13503689|0.491225917
-28,-28.0,28.0,42,0,43,51,799657,928,716,0,4,-1.991249753593365,27,0,125,-3.8456454111793184,656,0,3,-0.6692721872267738,957,0,131,-5.455245986889157,716,0,4,-1.991249753593365,204,204|460|716|972,1.72551539|0.410144464|0.0180232391|1.03315865,795,0,125,-3.8456454111793184,27,27|283|539|795,0|2.36756379|1.43688276|3.46918213,928,1,3,-0.6692721872267738,160,160|416|672|928,1.05510772|3.4857185|3.07816259|0.449201874,957,0,131,-5.455245986889157,189,189|445|701|957,0.72484766|4.0948901|0.0442944607|0.453870425
-28,-28.0,28.0,42,0,44,52,803753,761,761,1,1,0.4222638222324515,210,0,889,-16.028370233857345,798,0,257,-6.986214336989283,1015,0,23,-4.580532900642078,761,1,1,0.4222638222324515,249,249|505|761|1017,0.370073169|0.461027222|0.902249277|0.0360468001,978,0,889,-16.028370233857345,210,210|466|722|978,0.50385639|0.812889161|1.25970241|5.74343643,798,0,257,-6.986214336989283,30,30|286|542|798,5.16664138|0.544549409|0.369319587|2.38779506,1015,0,23,-4.580532900642078,247,247|503|759|1015,2.4783843|1.2389842|1.86032387|0.188729482
-28,-28.0,28.0,42,0,45,53,807849,590,590,1,1,0.17831542185044888,78,0,1,0.0,374,0,6,-1.2320464339517807,590,1,1,0.5635512619238469,590,1,1,0.17831542185044888,78,78|334|590|846,0.253328464|0.2428882|0.425769837|0.240997342,590,1,1,0.0,78,78|334|590|846,0.527196774|0.699481982|3.08140887|1.78808168,846,0,6,-1.2320464339517807,78,78|334|590|846,0.550088329|0.0403275795|0.524920394|0.288537229,590,1,1,0.5635512619238469,78,78|334|590|846,1.27620102|0.965388267|0.825609647|0.204375097
-28,-28.0,28.0,42,0,46,54,811945,383,383,1,1,1.1046464233967754,1,0,541,-9.398854657950933,769,0,331,-7.927570918727397,768,0,21,-2.293986677404915,240,0,1,1.1046464233967754,240,240|496|752|1008,3.42275209|0.47018769|0.551866088|0.43877632,513,0,541,-9.398854657950933,1,1|257|513|769,0|1.47910112|4.00280403|3.05819352,769,0,331,-7.927570918727397,1,1|257|513|769,0|0.620198298|1.95916265|4.32729239,496,0,21,-2.293986677404915,240,240|496|752|1008,3.36973343|2.27710852|0.369527339|0.00887421853
-28,-28.0,28.0,42,0,47,55,816041,267,83,0,4,-0.7644888494154224,240,0,933,-18.73969079614117,461,0,32,-3.4705044440124104,461,0,8,-2.558370376399029,83,0,4,-0.7644888494154224,83,83|339|595|851,1.42140388|0.276592022|0.537145208|2.29027687,496,0,933,-18.73969079614117,240,240|496|752|1008,0.12758103|0.781527649|0.54023964|0,339,0,32,-3.4705044440124104,83,83|339|595|851,0.0325995229|0.456959657|1.08506346|0.603202422,461,0,8,-2.558370376399029,205,205|461|717|973,0.675291283|0.45773528|3.57485799|2.70428442
-28,-28.0,28.0,42,0,48,56,820137,314,537,0,14,-1.4374044891296016,52,0,449,-9.815143532410637,886,0,128,-6.1722785693355675,533,0,57,-4.943109145651653,163,0,14,-1.4374044891296016,163,163|419|675|931,1.40914405|0.305359857|0.58898052|2.53189558,52,0,449,-9.815143532410637,52,52|308|564|820,2.48104923|0.287317104|0.504176426|0.926083497,789,0,128,-6.1722785693355675,21,21|277|533|789,0.430141309|1.25174383|1.06345382|0.802195532,533,0,57,-4.943109145651653,21,21|277|533|789,0.601722398|0.668756129|0.773605314|1.00923316
-28,-28.0,28.0,42,1,0,8,2123893,803,785,0,2,-0.21241163835957436,234,0,57,-3.064901307104519,847,0,149,-6.7020514265302475,413,0,23,-2.527528674859739,785,0,2,-0.21241163835957436,17,17|273|529|785,0.76494705|0.783592565|0.450207325|2.26878255,746,0,57,-3.064901307104519,234,234|490|746|1002,0.197059577|0.270245876|0.450201535|0,847,0,149,-6.7020514265302475,79,79|335|591|847,1.53555683|1.04921486|1.53079115|1.34174118,785,0,23,-2.527528674859739,17,17|273|529|785,0.124879092|0.196501558|0.247940143|2.30579722
-28,-28.0,28.0,42,1,1,9,2127989,711,121,0,11,-2.0608641793105673,199,0,1,0.0,915,0,523,-10.97309973805367,429,0,43,-2.3145172557534743,430,0,11,-2.0608641793105673,174,174|430|686|942,2.37196528|0.254477968|0.200054378|0.428098051,967,0,1,0.0,199,199|455|711|967,0.111359603|0.0806247195|0.453111115|3.33708996,915,0,523,-10.97309973805367,147,147|403|659|915,0.989682545|1.27887097|0.954413151|0.113624723,958,0,43,-2.3145172557534743,190,190|446|702|958,0.449561135|0.634366279|0.158031978|0.561932609
-28,-28.0,28.0,42,1,2,10,2132085,922,798,0,5,-1.27928017043015,342,0,773,-14.863896203862028,114,0,371,-8.778449890566884,440,0,210,-5.895612148018667,598,0,5,-1.27928017043015,86,86|342|598|854,0.400738096|0.431308507|1.88587785|3.17012273,342,0,773,-14.863896203862028,86,86|342|598|854,0.644779976|2.35287389|0.535813401|1.4417434,114,0,371,-8.778449890566884,114,114|370|626|882,1.26363174|1.58763943|4.22993131|3.78444767,390,0,210,-5.895612148018667,134,134|390|646|902,1.15749185|1.79277796|2.17213236|2.15604036
-28,-28.0,28.0,42,1,3,11,2136181,718,145,0,3,-0.1014504307682407,115,0,925,-15.79449047223028,36,0,55,-4.1054509676133275,265,0,30,-2.644663874505417,294,0,3,-0.1014504307682407,38,38|294|550|806,1.70689158|1.46515233|0.3153776|0.442891625,883,0,925,-15.79449047223028,115,115|371|627|883,0.0726038534|0.161597832|0.657149537|0.840033823,294,0,55,-4.1054509676133275,38,38|294|550|806,0.418509368|1.05706341|0.545724958|0.0698306688,265,0,30,-2.644663874505417,9,9|265|521|777,0.378809635|0.285919718|0.0980886778|0.58355805
-28,-28.0,28.0,42,1,4,12,2140277,756,650,0,246,-6.865468976538642,97,0,625,-10.029091542737767,403,0,604,-11.458011347800667,313,0,741,-13.918376006748934,23,0,246,-6.865468976538642,23,23|279|535|791,1.75222375|1.34844788|1.18515794|0.043416345,353,0,625,-10.029091542737767,97,97|353|609|865,0.538466563|2.22261194|1.76271162|0.654003051,403,0,604,-11.458011347800667,147,147|403|659|915,1.34520218|0.0669264852|0.230455676|0.118410269,791,0,741,-13.918376006748934,23,23|279|535|791,2.66030739|1.16512932|0.550616378|0.552597274
-28,-28.0,28.0,42,1,5,13,2144373,109,94,0,19,-3.331353448373306,210,0,177,-7.0062127679259,64,0,30,-4.339098625919908,948,0,8,-1.8347520744064447,94,0,19,-3.331353448373306,94,94|350|606|862,2.08798249|1.05030973|0.457191165|0.538838775,210,0,177,-7.0062127679259,210,210|466|722|978,1.02685569|0.17592334|0.026697106|0.185009136,64,0,30,-4.339098625919908,64,64|320|576|832,1.20712922|5.15195817|4.60611974|3.25785806,752,0,8,-1.8347520744064447,240,240|496|752|1008,0.314424341|2.02329127|1.02615304|0.23317578
-28,-28.0,28.0,42,1,6,14,2148469,932,932,1,1,1.6240625585151545,141,0,53,-2.0991535167959468,932,1,1,0.5161519221018541,932,1,1,2.11298988916207,932,1,1,1.6240625585151545,164,164|420|676|932,1.71000768|0.870529248|0.741936104|2.15875118,397,0,53,-2.0991535167959468,141,141|397|653|909,0.779931984|1.21448677|0.368026149|0.150555498,215,0,1,0.5161519221018541,215,215|471|727|983,0.767602313|1.10325997|0.825498136|1.78889623,932,1,1,2.11298988916207,164,164|420|676|932,0.736189571|2.03366554|2.70331375|2.07672212
-28,-28.0,28.0,42,1,7,15,2152565,468,468,1,1,0.35523872451972277,231,0,73,-5.571189531480769,620,0,179,-6.4664434214068445,229,0,77,-4.296866190693091,468,1,1,0.35523872451972277,212,212|468|724|980,1.59714257|0.422056485|0.15597191|0.130860937,231,0,73,-5.571189531480769,231,231|487|743|999,2.32639076|0.274061432|0.7338686|0,487,0,179,-6.4664434214068445,231,231|487|743|999,3.00483502|0.17186813|0.224631855|1.07448397,229,0,77,-4.296866190693091,229,229|485|741|997,0.449993974|0.120191402|0.244257326|0.634997589
-28,-28.0,28.0,42,1,8,16,2156661,89,447,0,116,-6.149399319441347,62,0,697,-11.159107835666596,954,0,784,-13.383093295166724,376,0,393,-9.15807916028076,447,0,116,-6.149399319441347,191,191|447|703|959,0.53277986|0.483148382|1.3399811|0.149975134,830,0,697,-11.159107835666596,62,62|318|574|830,0.205789842|0.611923738|0.232482916|1.81617783,840,0,784,-13.383093295166724,72,72|328|584|840,0.0604802702|0.803523355|0.412618599|0.674700948,356,0,393,-9.15807916028076,100,100|356|612|868,1.71402916|0.449128232|0.262693668|1.69018465
-28,-28.0,28.0,42,1,9,17,2160758,713,713,1,1,0.5112142764036824,240,0,129,-5.08194372541582,783,0,174,-6.184611770767997,394,0,159,-5.359427855268875,713,1,1,0.5112142764036824,201,201|457|713|969,0.184742683|1.41932222|0.756626975|0.0771221393,752,0,129,-5.08194372541582,240,240|496|752|1008,2.09948645|1.03982398|3.46321657|0,385,0,174,-6.184611770767997,129,129|385|641|897,1.9003634|0.478409254|0.719666072|1.63290954,936,0,159,-5.359427855268875,168,168|424|680|936,0.0352372461|0.95568252|0.832440648|2.4602349
-28,-28.0,28.0,42,1,10,18,2164854,865,865,1,1,0.4143168363836408,187,0,33,-2.6851332083741157,853,0,96,-4.3581876235386945,119,0,120,-4.457451583931796,0,0,1,0.4143168363836408,0,0|256|512|768,0|1.31757789|0.424249454|1.41454245,443,0,33,-2.6851332083741157,187,187|443|699|955,0.45265716|1.62721482|0.066619099|1.47159267,618,0,96,-4.3581876235386945,106,106|362|618|874,0.211832201|0.237622206|0.690684644|1.60330616,777,0,120,-4.457451583931796,9,9|265|521|777,0.596692147|0.505391252|0.267310806|0.054600196
-28,-28.0,28.0,42,1,11,19,2168950,92,92,1,1,4.172011819610053,43,0,821,-14.070389029469732,934,0,137,-6.485517291654119,934,0,2,-0.5140024718968205,92,1,1,4.172011819610053,92,92|348|604|860,0.179657047|0.813786911|1.01327912|0.462192676,555,0,821,-14.070389029469732,43,43|299|555|811,1.16613262|0.0332654282|1.16786651|0.642606368,701,0,137,-6.485517291654119,189,189|445|701|957,0.203767908|1.73344753|1.76960783|0.113490325,702,0,2,-0.5140024718968205,190,190|446|702|958,1.58728253|0.652599102|0.155319568|0.380348865
-28,-28.0,28.0,42,1,12,20,2173046,645,645,1,1,1.1058455411663257,108,0,1009,-22.363840438377242,660,0,656,-12.004423268119481,762,0,81,-4.7357247276875665,628,0,1,1.1058455411663257,116,116|372|628|884,1.7519445|2.5286634|4.48765093|0.477538882,364,0,1009,-22.363840438377242,108,108|364|620|876,0.254901344|2.53591785|2.43865598|0.315823557,717,0,656,-12.004423268119481,205,205|461|717|973,1.4856906|1.47682746|0.463755329|0.0525173404,130,0,81,-4.7357247276875665,130,130|386|642|898,0.936239774|0.47759455|0.393118969|0.280590959
-28,-28.0,28.0,42,1,13,21,2177142,426,246,0,2,-1.2568896087271317,148,0,573,-10.239804855812654,872,0,99,-4.834977148916755,870,0,14,-3.534265945620298,246,0,2,-1.2568896087271317,246,246|502|758|1014,1.24750569|1.52277931|0.806221028|0.582725067,404,0,573,-10.239804855812654,148,148|404|660|916,0.426281498|2.36428842|1.84331268|0.57683452,502,0,99,-4.834977148916755,246,246|502|758|1014,1.98646241|4.01043007|4.89117627|0.0393404445,870,0,14,-3.534265945620298,102,102|358|614|870,0.748952722|2.99259359|6.40196792|1.44797877
-28,-28.0,28.0,42,1,14,22,2181238,765,12,0,478,-8.724374705204633,228,0,533,-9.528199849316488,537,0,161,-4.852910202681471,473,0,303,-7.580200553871555,324,0,478,-8.724374705204633,68,68|324|580|836,1.30133318|1.03849323|0.697644477|4.43205637,740,0,533,-9.528199849316488,228,228|484|740|996,0.278183213|0.827332499|2.19677905|0,572,0,161,-4.852910202681471,60,60|316|572|828,1.16418757|0.90794705|0.613399578|0.198925348,95,0,303,-7.580200553871555,95,95|351|607|863,1.68300815|0.627221397|0.445586496|0.652118985
-28,-28.0,28.0,42,1,15,23,2185334,1023,303,0,6,-1.210871042164857,249,0,713,-11.40695931924065,738,0,62,-3.6173255325433877,766,0,45,-4.992311766934618,282,0,6,-1.210871042164857,26,26|282|538|794,1.40474612|2.13469254|0.210865966|1.36549996,761,0,713,-11.40695931924065,249,249|505|761|1017,0.874621959|0.628293643|1.71637304|0,738,0,62,-3.6173255325433877,226,226|482|738|994,1.21797202|0.769080147|0.767334377|0.106945899,766,0,45,-4.992311766934618,254,254|510|766|1022,0.0338524755|1.19233612|0.653808903|2.97081044
-28,-28.0,28.0,42,1,16,24,2189430,597,597,1,1,1.653188079883129,36,0,445,-9.23607735511573,814,0,4,-0.8202698987519886,464,0,3,-1.145368816144826,892,0,1,1.653188079883129,124,124|380|636|892,0.121908659|1.72493934|0.180886114|2.44592003,292,0,445,-9.23607735511573,36,36|292|548|804,0.0145288146|3.17059937|2.73919128|1.16805946,276,0,4,-0.8202698987519886,20,20|276|532|788,0.373419553|0.130610376|0.911627046|3.67622502,746,0,3,-1.145368816144826,234,234|490|746|1002,2.15882551|1.86595443|0.749540127|1.02069529
-28,-28.0,28.0,42,1,17,25,2193526,562,692,0,263,-8.49303490016634,30,0,145,-4.998481152558971,573,0,554,-11.075395511230543,573,0,714,-14.248389244006079,317,0,263,-8.49303490016634,61,61|317|573|829,0.127219001|3.68244056|1.51367381|0.140899729,798,0,145,-4.998481152558971,30,30|286|542|798,0|1.68917888|2.50696487|3.72277774,573,0,554,-11.075395511230543,61,61|317|573|829,0.834626425|6.00216724|3.63397452|0.596940491,979,0,714,-14.248389244006079,211,211|467|723|979,2.44827787|3.09995977|0.340794217|0.72052484
-28,-28.0,28.0,42,1,18,26,2197622,827,12,0,10,-1.6661324908788175,114,0,17,-3.1006398245740514,421,0,64,-4.257050080681436,313,0,323,-7.482938318189483,511,0,10,-1.6661324908788175,255,255|511|767|1023,0.0434565154|0.125050092|0.473993855|0,882,0,17,-3.1006398245740514,114,114|370|626|882,0.352211319|0.307931208|0.643226289|2.49692339,943,0,64,-4.257050080681436,175,175|431|687|943,4.21245928|3.34322577|1.91183375|0.708944639,704,0,323,-7.482938318189483,192,192|448|704|960,0.132491878|0.51263607|0.401418249|0.368726137
-28,-28.0,28.0,42,1,19,27,2201718,890,347,0,3,-1.004943040065195,3,0,201,-5.2657659220502655,715,0,96,-5.786748751133296,715,0,5,-1.907621843616372,347,0,3,-1.004943040065195,91,91|347|603|859,2.18450536|0.607724668|0.346315137|5.68629684,259,0,201,-5.2657659220502655,3,3|259|515|771,0|2.96710394|0.550207133|0.0138472284,715,0,96,-5.786748751133296,203,203|459|715|971,3.39544268|2.47180937|0.265717653|1.30129922,715,0,5,-1.907621843616372,203,203|459|715|971,0.353826058|0.584529234|0.541519994|0.520364798
-28,-28.0,28.0,42,1,20,28,2205814,174,219,0,133,-6.1756789098720795,119,0,13,-1.8129732548456123,249,0,11,-1.456972096451849,787,0,208,-6.1824598387442,219,0,133,-6.1756789098720795,219,219|475|731|987,3.8485881|0.254555106|1.46521916|1.35898255,375,0,13,-1.8129732548456123,119,119|375|631|887,1.52463959|1.83364058|0.208753904|0.396350062,19,0,11,-1.456972096451849,19,19|275|531|787,1.75129827|1.99841898|1.20963927|0.0679154682,787,0,208,-6.1824598387442,19,19|275|531|787,1.72191345|1.76472239|0.486482054|0.161979319
-28,-28.0,28.0,42,1,21,29,2209910,267,267,1,1,1.1254000079476458,121,0,185,-5.4899651426830856,670,0,231,-8.569775036439143,24,0,17,-2.2517980969251803,267,1,1,1.1254000079476458,11,11|267|523|779,1.22833825|0.374315835|1.28522114|0.202204622,121,0,185,-5.4899651426830856,121,121|377|633|889,2.35387601|0.0139856474|0.392628623|0.121523716,670,0,231,-8.569775036439143,158,158|414|670|926,2.86542068|2.4813561|1.09867894|1.44398253,414,0,17,-2.2517980969251803,158,158|414|670|926,2.35718586|0.767277275|0.557449476|1.01810031
-28,-28.0,28.0,42,1,22,30,2214006,917,917,1,1,1.7104852593355144,254,0,9,-0.826943688775989,917,1,1,1.4323057744392864,917,1,1,0.09611601811852437,917,1,1,1.7104852593355144,149,149|405|661|917,0.36843705|0.292212768|1.04809794|1.60875882,254,0,9,-0.826943688775989,254,254|510|766|1022,1.56366859|1.49640825|1.30218444|0,917,1,1,1.4323057744392864,149,149|405|661|917,1.63741353|3.39733143|1.55135797|1.59206418,917,1,1,0.09611601811852437,149,149|405|661|917,1.73197404|1.05730642|0.966420914|2.56902781
-28,-28.0,28.0,42,1,23,31,2218102,656,527,0,166,-5.58303386458438,257,0,613,-12.711851231473146,529,0,114,-5.206220550514934,21,0,615,-12.000276353046022,296,0,166,-5.58303386458438,40,40|296|552|808,0.296745202|0.224983288|2.91566467|0.314987289,257,0,613,-12.711851231473146,1,1|257|513|769,0|0.519513242|0.126362877|0.298031581,714,0,114,-5.206220550514934,202,202|458|714|970,0.308612516|0.458641744|0.123865742|0.962695273,970,0,615,-12.000276353046022,202,202|458|714|970,2.64909641|1.87367863|0.844954745|2.00975903
-28,-28.0,28.0,42,1,24,32,2222198,889,466,0,3,-1.1897625393469593,190,0,677,-10.73284449802508,906,0,604,-10.775287192953398,631,0,285,-8.01795069716533,794,0,3,-1.1897625393469593,26,26|282|538|794,0.573447647|1.98319435|3.27815439|0.107837416,702,0,677,-10.73284449802508,190,190|446|702|958,0.0201011757|0.954826666|1.9830795|0.42067092,906,0,604,-10.775287192953398,138,138|394|650|906,1.66113813|0.0167782396|0.91947078|0.58048177,906,0,285,-8.01795069716533,138,138|394|650|906,0.53173235|0.285166295|0.0727937432|0.0601134091
-28,-28.0,28.0,42,1,25,33,2226294,66,66,1,1,2.251925182926214,101,0,805,-14.194243441484058,791,0,310,-7.625294421141441,487,0,148,-5.11554881309276,66,1,1,2.251925182926214,66,66|322|578|834,0.211498183|1.67525354|0.715844843|0.129892104,869,0,805,-14.194243441484058,101,101|357|613|869,0.592711765|2.52628992|0.272900257|2.68311299,791,0,310,-7.625294421141441,23,23|279|535|791,0.257711526|0.148158638|0.932884101|0.0972061378,744,0,148,-5.11554881309276,232,232|488|744|1000,0.118401324|4.86404079|3.80138215|0.282001975
